order_id,user_id,restaurant_id,order_date,order_amount,name,city,membership,restaurant_name,cuisine,rating,order_month,order_year,order_day,order_value_band,user_order_count,loyalty_group
7836,1063,36,2023-07-06,866.85,User_1063,Pune,Regular,Restaurant_36,Italian,3.5,7,2023,Thursday,High Spend,1,New User
7837,1222,300,2023-04-15,446.36,User_1222,Chennai,Regular,Restaurant_300,Italian,4.1,4,2023,Saturday,Mid Spend,7,Loyal User
7838,2779,187,2023-07-21,1058.57,User_2779,Chennai,Gold,Restaurant_187,Chinese,3.8,7,2023,Friday,Premium Spend,4,Returning User
7839,108,430,2023-04-24,1276.44,User_108,Pune,Regular,Restaurant_430,Mexican,4.1,4,2023,Monday,Premium Spend,4,Returning User
7840,2162,14,2023-08-18,827.44,User_2162,Bangalore,Gold,Restaurant_14,Indian,3.8,8,2023,Friday,High Spend,5,Returning User
7841,874,61,2023-07-10,241.52,User_874,Pune,Gold,Restaurant_61,Italian,4.4,7,2023,Monday,Mid Spend,11,Loyal User
7842,2939,428,2023-09-26,167.32,User_2939,Pune,Regular,Restaurant_428,Mexican,4.8,9,2023,Tuesday,Low Spend,4,Returning User
7843,2525,395,2023-03-06,409.32,User_2525,Chennai,Regular,Restaurant_395,Mexican,4.0,3,2023,Monday,Mid Spend,4,Returning User
7844,2887,127,2023-05-19,394.27,User_2887,Chennai,Regular,Restaurant_127,Chinese,5.0,5,2023,Friday,Mid Spend,1,New User
7845,303,444,2023-03-09,266.81,User_303,Pune,Regular,Restaurant_444,Chinese,4.7,3,2023,Thursday,Mid Spend,4,Returning User
7846,1740,385,2023-09-13,637.36,User_1740,Pune,Regular,Restaurant_385,Chinese,4.4,9,2023,Wednesday,High Spend,2,New User
7847,903,35,2023-07-16,806.5,User_903,Bangalore,Gold,Restaurant_35,Chinese,3.9,7,2023,Sunday,High Spend,3,Returning User
7848,2680,409,2023-03-04,362.12,User_2680,Bangalore,Gold,Restaurant_409,Mexican,3.5,3,2023,Saturday,Mid Spend,4,Returning User
7849,528,328,2023-04-12,1190.56,User_528,Bangalore,Regular,Restaurant_328,Mexican,4.6,4,2023,Wednesday,Premium Spend,2,New User
7850,502,365,2023-02-16,580.59,User_502,Pune,Regular,Restaurant_365,Italian,3.6,2,2023,Thursday,High Spend,5,Returning User
7851,4,211,2023-11-26,677.23,User_4,Bangalore,Regular,Restaurant_211,Chinese,3.1,11,2023,Sunday,High Spend,4,Returning User
7852,2714,390,2023-02-23,1149.14,User_2714,Chennai,Regular,Restaurant_390,Mexican,4.7,2,2023,Thursday,Premium Spend,4,Returning User
7853,794,401,2023-11-09,784.79,User_794,Bangalore,Regular,Restaurant_401,Indian,4.6,11,2023,Thursday,High Spend,5,Returning User
7854,2239,104,2023-02-08,385.83,User_2239,Chennai,Regular,Restaurant_104,Chinese,4.9,2,2023,Wednesday,Mid Spend,2,New User
7855,2788,436,2023-10-23,962.63,User_2788,Hyderabad,Regular,Restaurant_436,Mexican,4.6,10,2023,Monday,High Spend,3,Returning User
7856,700,107,2023-12-07,163.24,User_700,Pune,Gold,Restaurant_107,Mexican,4.0,12,2023,Thursday,Low Spend,5,Returning User
7857,1168,440,2023-02-16,941.68,User_1168,Hyderabad,Regular,Restaurant_440,Mexican,3.8,2,2023,Thursday,High Spend,3,Returning User
7858,1337,269,2023-12-26,922.14,User_1337,Bangalore,Regular,Restaurant_269,Indian,3.5,12,2023,Tuesday,High Spend,11,Loyal User
7859,2466,54,2023-01-14,856.97,User_2466,Hyderabad,Gold,Restaurant_54,Italian,4.9,1,2023,Saturday,High Spend,1,New User
7860,2977,359,2023-10-21,820.94,User_2977,Chennai,Gold,Restaurant_359,Mexican,4.8,10,2023,Saturday,High Spend,4,Returning User
7861,2255,316,2023-03-01,1492.67,User_2255,Chennai,Gold,Restaurant_316,Chinese,4.8,3,2023,Wednesday,Premium Spend,5,Returning User
7862,813,393,2023-05-11,1243.14,User_813,Bangalore,Gold,Restaurant_393,Italian,4.1,5,2023,Thursday,Premium Spend,4,Returning User
7863,2065,220,2023-01-01,949.61,User_2065,Chennai,Regular,Restaurant_220,Mexican,3.2,1,2023,Sunday,High Spend,3,Returning User
7864,457,437,2023-12-17,658.88,User_457,Chennai,Regular,Restaurant_437,Indian,3.3,12,2023,Sunday,High Spend,5,Returning User
7865,2762,226,2023-06-21,903.53,User_2762,Pune,Gold,Restaurant_226,Indian,3.2,6,2023,Wednesday,High Spend,2,New User
7866,1041,229,2023-07-16,1292.27,User_1041,Bangalore,Regular,Restaurant_229,Italian,3.8,7,2023,Sunday,Premium Spend,2,New User
7867,214,51,2023-09-15,537.2,User_214,Bangalore,Regular,Restaurant_51,Italian,3.0,9,2023,Friday,High Spend,4,Returning User
7868,615,282,2023-08-17,616.9,User_615,Bangalore,Gold,Restaurant_282,Indian,4.4,8,2023,Thursday,High Spend,3,Returning User
7869,731,439,2023-02-12,974.15,User_731,Bangalore,Regular,Restaurant_439,Mexican,3.1,2,2023,Sunday,High Spend,6,Loyal User
7870,2162,316,2023-09-01,1199.67,User_2162,Bangalore,Gold,Restaurant_316,Chinese,4.8,9,2023,Friday,Premium Spend,5,Returning User
7871,2215,168,2023-08-26,439.62,User_2215,Pune,Gold,Restaurant_168,Indian,3.7,8,2023,Saturday,Mid Spend,4,Returning User
7872,2253,385,2023-05-21,1258.31,User_2253,Hyderabad,Regular,Restaurant_385,Chinese,4.4,5,2023,Sunday,Premium Spend,2,New User
7873,974,247,2023-11-29,876.45,User_974,Bangalore,Regular,Restaurant_247,Mexican,3.2,11,2023,Wednesday,High Spend,3,Returning User
7874,2785,97,2023-02-16,564.87,User_2785,Pune,Gold,Restaurant_97,Mexican,3.7,2,2023,Thursday,High Spend,3,Returning User
7875,2604,330,2023-02-04,149.74,User_2604,Hyderabad,Gold,Restaurant_330,Italian,3.9,2,2023,Saturday,Low Spend,4,Returning User
7876,1856,129,2023-12-06,919.08,User_1856,Pune,Gold,Restaurant_129,Indian,4.1,12,2023,Wednesday,High Spend,3,Returning User
7877,1274,346,2023-10-30,501.81,User_1274,Chennai,Gold,Restaurant_346,Indian,4.5,10,2023,Monday,High Spend,7,Loyal User
7878,335,373,2023-01-05,880.71,User_335,Chennai,Gold,Restaurant_373,Indian,3.6,1,2023,Thursday,High Spend,3,Returning User
7879,388,488,2023-08-06,561.02,User_388,Chennai,Gold,Restaurant_488,Chinese,4.1,8,2023,Sunday,High Spend,2,New User
7880,2653,420,2023-02-10,1463.17,User_2653,Bangalore,Gold,Restaurant_420,Italian,4.0,2,2023,Friday,Premium Spend,5,Returning User
7881,2027,326,2023-10-19,380.61,User_2027,Bangalore,Regular,Restaurant_326,Italian,4.8,10,2023,Thursday,Mid Spend,5,Returning User
7882,782,8,2023-07-28,788.19,User_782,Hyderabad,Gold,Restaurant_8,Indian,4.8,7,2023,Friday,High Spend,5,Returning User
7883,2736,43,2023-12-11,1117.74,User_2736,Chennai,Gold,Restaurant_43,Chinese,4.9,12,2023,Monday,Premium Spend,5,Returning User
7884,2456,202,2023-11-19,437.86,User_2456,Bangalore,Gold,Restaurant_202,Indian,4.7,11,2023,Sunday,Mid Spend,3,Returning User
7885,2380,484,2023-03-22,605.64,User_2380,Pune,Regular,Restaurant_484,Mexican,4.2,3,2023,Wednesday,High Spend,3,Returning User
7886,1455,54,2023-01-19,588.13,User_1455,Hyderabad,Gold,Restaurant_54,Italian,4.9,1,2023,Thursday,High Spend,4,Returning User
7887,2210,222,2023-06-30,849.73,User_2210,Bangalore,Regular,Restaurant_222,Italian,4.9,6,2023,Friday,High Spend,6,Loyal User
7888,2185,443,2023-08-21,1396.76,User_2185,Bangalore,Regular,Restaurant_443,Mexican,3.4,8,2023,Monday,Premium Spend,3,Returning User
7889,1434,426,2023-09-24,1312.73,User_1434,Hyderabad,Gold,Restaurant_426,Chinese,3.5,9,2023,Sunday,Premium Spend,4,Returning User
7890,2045,455,2023-02-27,115.61,User_2045,Pune,Regular,Restaurant_455,Chinese,3.8,2,2023,Monday,Low Spend,2,New User
7891,1660,481,2023-07-27,144.91,User_1660,Bangalore,Regular,Restaurant_481,Indian,4.2,7,2023,Thursday,Low Spend,6,Loyal User
7892,1935,419,2023-06-18,134.09,User_1935,Bangalore,Gold,Restaurant_419,Chinese,3.6,6,2023,Sunday,Low Spend,5,Returning User
7893,1317,449,2023-08-13,964.08,User_1317,Pune,Regular,Restaurant_449,Indian,4.5,8,2023,Sunday,High Spend,5,Returning User
7894,2040,183,2023-11-04,1224.17,User_2040,Chennai,Regular,Restaurant_183,Chinese,3.7,11,2023,Saturday,Premium Spend,4,Returning User
7895,906,486,2023-07-08,722.33,User_906,Hyderabad,Gold,Restaurant_486,Italian,4.1,7,2023,Saturday,High Spend,3,Returning User
7896,2490,176,2023-03-06,540.05,User_2490,Pune,Gold,Restaurant_176,Italian,4.0,3,2023,Monday,High Spend,2,New User
7897,65,181,2023-07-01,241.76,User_65,Pune,Regular,Restaurant_181,Indian,4.0,7,2023,Saturday,Mid Spend,5,Returning User
7898,2209,57,2023-09-11,423.28,User_2209,Chennai,Regular,Restaurant_57,Mexican,4.4,9,2023,Monday,Mid Spend,2,New User
7899,1869,272,2023-03-29,1022.6,User_1869,Pune,Regular,Restaurant_272,Indian,4.8,3,2023,Wednesday,Premium Spend,9,Loyal User
7900,1309,94,2023-05-03,791.77,User_1309,Bangalore,Gold,Restaurant_94,Chinese,4.5,5,2023,Wednesday,High Spend,2,New User
7901,1940,340,2023-09-16,849.24,User_1940,Hyderabad,Gold,Restaurant_340,Chinese,4.9,9,2023,Saturday,High Spend,2,New User
7902,2061,112,2023-12-25,551.55,User_2061,Chennai,Gold,Restaurant_112,Chinese,3.2,12,2023,Monday,High Spend,3,Returning User
7903,1772,79,2023-11-04,480.95,User_1772,Hyderabad,Regular,Restaurant_79,Mexican,4.9,11,2023,Saturday,Mid Spend,3,Returning User
7904,2972,491,2023-10-05,157.57,User_2972,Bangalore,Regular,Restaurant_491,Chinese,3.0,10,2023,Thursday,Low Spend,5,Returning User
7905,2458,116,2023-06-02,288.67,User_2458,Bangalore,Gold,Restaurant_116,Chinese,4.2,6,2023,Friday,Mid Spend,3,Returning User
7906,1435,493,2023-03-20,1219.54,User_1435,Hyderabad,Regular,Restaurant_493,Mexican,4.2,3,2023,Monday,Premium Spend,3,Returning User
7907,738,228,2023-12-24,1253.75,User_738,Hyderabad,Gold,Restaurant_228,Mexican,4.1,12,2023,Sunday,Premium Spend,3,Returning User
7908,374,71,2023-02-28,1464.42,User_374,Hyderabad,Regular,Restaurant_71,Indian,3.7,2,2023,Tuesday,Premium Spend,7,Loyal User
7909,44,130,2023-12-18,1484.41,User_44,Chennai,Gold,Restaurant_130,Indian,4.6,12,2023,Monday,Premium Spend,4,Returning User
7910,2837,480,2023-12-15,967.14,User_2837,Hyderabad,Gold,Restaurant_480,Chinese,4.0,12,2023,Friday,High Spend,3,Returning User
7911,1285,318,2023-08-09,139.47,User_1285,Chennai,Gold,Restaurant_318,Indian,3.7,8,2023,Wednesday,Low Spend,3,Returning User
7912,362,393,2023-02-23,489.97,User_362,Chennai,Gold,Restaurant_393,Italian,4.1,2,2023,Thursday,Mid Spend,6,Loyal User
7913,1210,196,2023-09-22,1027.34,User_1210,Chennai,Gold,Restaurant_196,Italian,5.0,9,2023,Friday,Premium Spend,5,Returning User
7914,2496,407,2023-07-22,625.76,User_2496,Chennai,Gold,Restaurant_407,Mexican,4.6,7,2023,Saturday,High Spend,2,New User
7915,1802,231,2023-11-01,424.35,User_1802,Hyderabad,Regular,Restaurant_231,Indian,4.1,11,2023,Wednesday,Mid Spend,5,Returning User
7916,2668,443,2023-03-26,1038.58,User_2668,Pune,Regular,Restaurant_443,Mexican,3.4,3,2023,Sunday,Premium Spend,5,Returning User
7917,447,98,2023-11-30,1275.78,User_447,Hyderabad,Regular,Restaurant_98,Indian,4.0,11,2023,Thursday,Premium Spend,2,New User
7918,672,337,2023-07-05,182.61,User_672,Bangalore,Regular,Restaurant_337,Mexican,4.5,7,2023,Wednesday,Low Spend,4,Returning User
7919,1284,109,2023-11-30,1294.44,User_1284,Chennai,Regular,Restaurant_109,Chinese,5.0,11,2023,Thursday,Premium Spend,4,Returning User
7920,2566,493,2023-11-16,535.8,User_2566,Bangalore,Gold,Restaurant_493,Mexican,4.2,11,2023,Thursday,High Spend,4,Returning User
7921,1147,232,2023-09-29,803.47,User_1147,Hyderabad,Regular,Restaurant_232,Mexican,4.0,9,2023,Friday,High Spend,5,Returning User
7922,487,375,2023-08-19,1316.77,User_487,Hyderabad,Regular,Restaurant_375,Chinese,4.3,8,2023,Saturday,Premium Spend,8,Loyal User
7923,2047,460,2023-12-04,1466.26,User_2047,Hyderabad,Gold,Restaurant_460,Chinese,4.5,12,2023,Monday,Premium Spend,5,Returning User
7924,2515,41,2023-02-07,1340.14,User_2515,Pune,Regular,Restaurant_41,Mexican,3.7,2,2023,Tuesday,Premium Spend,6,Loyal User
7925,103,397,2023-06-26,1082.25,User_103,Hyderabad,Regular,Restaurant_397,Indian,4.8,6,2023,Monday,Premium Spend,4,Returning User
7926,978,98,2023-12-29,1497.8,User_978,Pune,Regular,Restaurant_98,Indian,4.0,12,2023,Friday,Premium Spend,7,Loyal User
7927,1412,419,2023-06-05,909.46,User_1412,Chennai,Regular,Restaurant_419,Chinese,3.6,6,2023,Monday,High Spend,6,Loyal User
7928,1179,364,2023-10-21,617.53,User_1179,Bangalore,Regular,Restaurant_364,Mexican,3.4,10,2023,Saturday,High Spend,5,Returning User
7929,730,437,2023-03-12,188.64,User_730,Bangalore,Regular,Restaurant_437,Indian,3.3,3,2023,Sunday,Low Spend,4,Returning User
7930,1693,461,2023-05-15,305.41,User_1693,Pune,Gold,Restaurant_461,Italian,4.6,5,2023,Monday,Mid Spend,3,Returning User
7931,1220,71,2023-05-28,1057.55,User_1220,Hyderabad,Regular,Restaurant_71,Indian,3.7,5,2023,Sunday,Premium Spend,5,Returning User
7932,1190,426,2023-04-12,992.42,User_1190,Chennai,Gold,Restaurant_426,Chinese,3.5,4,2023,Wednesday,High Spend,6,Loyal User
7933,1750,41,2023-06-03,1142.61,User_1750,Pune,Gold,Restaurant_41,Mexican,3.7,6,2023,Saturday,Premium Spend,7,Loyal User
7934,2773,451,2023-01-30,1416.46,User_2773,Pune,Gold,Restaurant_451,Chinese,3.7,1,2023,Monday,Premium Spend,2,New User
7935,1997,357,2023-07-30,512.43,User_1997,Pune,Gold,Restaurant_357,Italian,3.8,7,2023,Sunday,High Spend,2,New User
7936,1139,16,2023-09-07,1349.97,User_1139,Hyderabad,Regular,Restaurant_16,Indian,4.6,9,2023,Thursday,Premium Spend,5,Returning User
7937,2690,137,2023-04-02,1092.74,User_2690,Hyderabad,Regular,Restaurant_137,Indian,3.2,4,2023,Sunday,Premium Spend,2,New User
7938,2752,489,2023-10-16,801.35,User_2752,Bangalore,Gold,Restaurant_489,Italian,3.0,10,2023,Monday,High Spend,4,Returning User
7939,1899,122,2023-04-22,997.48,User_1899,Chennai,Gold,Restaurant_122,Indian,3.9,4,2023,Saturday,High Spend,5,Returning User
7940,2506,316,2023-03-08,956.04,User_2506,Bangalore,Gold,Restaurant_316,Chinese,4.8,3,2023,Wednesday,High Spend,5,Returning User
7941,722,231,2023-06-05,222.5,User_722,Pune,Gold,Restaurant_231,Indian,4.1,6,2023,Monday,Mid Spend,2,New User
7942,2102,298,2023-02-05,1141.67,User_2102,Bangalore,Gold,Restaurant_298,Mexican,5.0,2,2023,Sunday,Premium Spend,3,Returning User
7943,448,393,2023-01-04,1390.82,User_448,Chennai,Regular,Restaurant_393,Italian,4.1,1,2023,Wednesday,Premium Spend,2,New User
7944,735,420,2023-04-05,344.63,User_735,Bangalore,Gold,Restaurant_420,Italian,4.0,4,2023,Wednesday,Mid Spend,6,Loyal User
7945,2627,39,2023-10-07,837.89,User_2627,Bangalore,Gold,Restaurant_39,Indian,4.8,10,2023,Saturday,High Spend,8,Loyal User
7946,2063,253,2023-06-06,1259.54,User_2063,Bangalore,Gold,Restaurant_253,Italian,4.6,6,2023,Tuesday,Premium Spend,2,New User
7947,2649,305,2023-05-11,919.51,User_2649,Hyderabad,Gold,Restaurant_305,Indian,4.6,5,2023,Thursday,High Spend,2,New User
7948,613,350,2023-05-21,315.16,User_613,Chennai,Regular,Restaurant_350,Mexican,3.2,5,2023,Sunday,Mid Spend,3,Returning User
7949,202,194,2023-01-12,1111.98,User_202,Chennai,Regular,Restaurant_194,Chinese,3.8,1,2023,Thursday,Premium Spend,5,Returning User
7950,2780,356,2023-11-12,336.46,User_2780,Bangalore,Regular,Restaurant_356,Indian,4.2,11,2023,Sunday,Mid Spend,5,Returning User
7951,1846,50,2023-09-08,1062.43,User_1846,Chennai,Regular,Restaurant_50,Mexican,4.8,9,2023,Friday,Premium Spend,6,Loyal User
7952,2388,86,2023-08-17,799.21,User_2388,Hyderabad,Regular,Restaurant_86,Indian,4.2,8,2023,Thursday,High Spend,2,New User
7953,2255,170,2023-07-21,559.64,User_2255,Chennai,Gold,Restaurant_170,Mexican,4.4,7,2023,Friday,High Spend,5,Returning User
7954,2447,215,2023-11-01,1152.28,User_2447,Chennai,Regular,Restaurant_215,Mexican,4.4,11,2023,Wednesday,Premium Spend,8,Loyal User
7955,2364,394,2023-04-17,1215.51,User_2364,Chennai,Gold,Restaurant_394,Mexican,3.5,4,2023,Monday,Premium Spend,2,New User
7956,1952,79,2023-06-06,1080.63,User_1952,Pune,Regular,Restaurant_79,Mexican,4.9,6,2023,Tuesday,Premium Spend,2,New User
7957,2506,209,2023-11-02,453.12,User_2506,Bangalore,Gold,Restaurant_209,Indian,3.6,11,2023,Thursday,Mid Spend,5,Returning User
7958,1266,123,2023-02-24,1387.53,User_1266,Bangalore,Regular,Restaurant_123,Chinese,4.2,2,2023,Friday,Premium Spend,3,Returning User
7959,1493,223,2023-02-09,1260.07,User_1493,Chennai,Regular,Restaurant_223,Italian,3.4,2,2023,Thursday,Premium Spend,8,Loyal User
7960,1229,200,2023-12-08,195.3,User_1229,Bangalore,Regular,Restaurant_200,Chinese,3.9,12,2023,Friday,Low Spend,6,Loyal User
7961,2265,79,2023-06-11,750.78,User_2265,Pune,Gold,Restaurant_79,Mexican,4.9,6,2023,Sunday,High Spend,8,Loyal User
7962,386,330,2023-12-08,232.25,User_386,Pune,Regular,Restaurant_330,Italian,3.9,12,2023,Friday,Mid Spend,5,Returning User
7963,46,487,2023-01-15,400.35,User_46,Bangalore,Regular,Restaurant_487,Chinese,4.8,1,2023,Sunday,Mid Spend,3,Returning User
7964,759,91,2023-02-16,327.87,User_759,Chennai,Regular,Restaurant_91,Italian,4.8,2,2023,Thursday,Mid Spend,2,New User
7965,1923,187,2023-09-15,502.25,User_1923,Chennai,Regular,Restaurant_187,Chinese,3.8,9,2023,Friday,High Spend,4,Returning User
7966,2443,222,2023-10-14,539.61,User_2443,Pune,Regular,Restaurant_222,Italian,4.9,10,2023,Saturday,High Spend,3,Returning User
7967,957,230,2023-10-13,516.91,User_957,Bangalore,Gold,Restaurant_230,Chinese,3.6,10,2023,Friday,High Spend,4,Returning User
7968,2009,341,2023-03-11,1157.4,User_2009,Chennai,Gold,Restaurant_341,Chinese,3.2,3,2023,Saturday,Premium Spend,4,Returning User
7969,1288,216,2023-06-11,863.74,User_1288,Chennai,Regular,Restaurant_216,Italian,3.1,6,2023,Sunday,High Spend,3,Returning User
7970,1700,5,2023-07-01,1156.08,User_1700,Hyderabad,Regular,Restaurant_5,Chinese,4.8,7,2023,Saturday,Premium Spend,3,Returning User
7971,1802,396,2023-07-29,1171.74,User_1802,Hyderabad,Regular,Restaurant_396,Mexican,4.8,7,2023,Saturday,Premium Spend,5,Returning User
7972,1608,398,2023-11-12,1416.59,User_1608,Bangalore,Gold,Restaurant_398,Indian,3.0,11,2023,Sunday,Premium Spend,2,New User
7973,1558,439,2023-09-28,1380.58,User_1558,Chennai,Gold,Restaurant_439,Mexican,3.1,9,2023,Thursday,Premium Spend,3,Returning User
7974,2567,86,2023-12-03,1422.03,User_2567,Bangalore,Gold,Restaurant_86,Indian,4.2,12,2023,Sunday,Premium Spend,7,Loyal User
7975,2229,25,2023-04-11,116.89,User_2229,Hyderabad,Regular,Restaurant_25,Chinese,3.7,4,2023,Tuesday,Low Spend,3,Returning User
7976,2235,475,2023-01-18,232.73,User_2235,Chennai,Gold,Restaurant_475,Italian,4.9,1,2023,Wednesday,Mid Spend,6,Loyal User
7977,954,485,2023-03-12,1301.33,User_954,Chennai,Gold,Restaurant_485,Mexican,4.9,3,2023,Sunday,Premium Spend,3,Returning User
7978,93,343,2023-10-07,516.88,User_93,Bangalore,Regular,Restaurant_343,Mexican,4.4,10,2023,Saturday,High Spend,6,Loyal User
7979,890,360,2023-09-13,1267.26,User_890,Chennai,Gold,Restaurant_360,Indian,4.8,9,2023,Wednesday,Premium Spend,5,Returning User
7980,449,366,2023-12-15,253.43,User_449,Pune,Regular,Restaurant_366,Indian,4.5,12,2023,Friday,Mid Spend,5,Returning User
7981,568,457,2023-08-07,845.85,User_568,Bangalore,Regular,Restaurant_457,Indian,3.0,8,2023,Monday,High Spend,2,New User
7982,2867,481,2023-03-02,194.71,User_2867,Bangalore,Regular,Restaurant_481,Indian,4.2,3,2023,Thursday,Low Spend,5,Returning User
7983,2705,212,2023-04-29,1329.66,User_2705,Pune,Regular,Restaurant_212,Indian,3.2,4,2023,Saturday,Premium Spend,4,Returning User
7984,1021,484,2023-10-19,1460.32,User_1021,Bangalore,Regular,Restaurant_484,Mexican,4.2,10,2023,Thursday,Premium Spend,2,New User
7985,177,248,2023-08-18,1193.77,User_177,Chennai,Regular,Restaurant_248,Italian,3.0,8,2023,Friday,Premium Spend,4,Returning User
7986,1396,75,2023-04-11,1499.83,User_1396,Pune,Gold,Restaurant_75,Chinese,4.2,4,2023,Tuesday,Premium Spend,4,Returning User
7987,1938,192,2023-08-19,623.08,User_1938,Bangalore,Regular,Restaurant_192,Italian,4.3,8,2023,Saturday,High Spend,5,Returning User
7988,2044,230,2023-06-21,1240.15,User_2044,Bangalore,Regular,Restaurant_230,Chinese,3.6,6,2023,Wednesday,Premium Spend,1,New User
7989,2796,296,2023-02-09,1354.99,User_2796,Bangalore,Gold,Restaurant_296,Italian,3.8,2,2023,Thursday,Premium Spend,6,Loyal User
7990,1582,380,2023-01-20,1100.2,User_1582,Hyderabad,Regular,Restaurant_380,Italian,4.6,1,2023,Friday,Premium Spend,6,Loyal User
7991,752,111,2023-12-22,1432.87,User_752,Hyderabad,Gold,Restaurant_111,Mexican,4.2,12,2023,Friday,Premium Spend,4,Returning User
7992,261,499,2023-10-19,1392.04,User_261,Bangalore,Regular,Restaurant_499,Mexican,4.9,10,2023,Thursday,Premium Spend,2,New User
7993,354,331,2023-12-10,385.24,User_354,Chennai,Regular,Restaurant_331,Mexican,3.4,12,2023,Sunday,Mid Spend,7,Loyal User
7994,1765,407,2023-11-10,1096.66,User_1765,Hyderabad,Regular,Restaurant_407,Mexican,4.6,11,2023,Friday,Premium Spend,3,Returning User
7995,702,78,2023-10-01,503.52,User_702,Pune,Regular,Restaurant_78,Indian,3.5,10,2023,Sunday,High Spend,4,Returning User
7996,15,18,2023-06-01,103.03,User_15,Bangalore,Regular,Restaurant_18,Italian,4.5,6,2023,Thursday,Low Spend,6,Loyal User
7997,790,8,2023-01-08,1144.59,User_790,Bangalore,Regular,Restaurant_8,Indian,4.8,1,2023,Sunday,Premium Spend,3,Returning User
7998,2515,315,2023-01-30,270.77,User_2515,Pune,Regular,Restaurant_315,Mexican,4.7,1,2023,Monday,Mid Spend,6,Loyal User
7999,794,319,2023-09-30,467.89,User_794,Bangalore,Regular,Restaurant_319,Indian,3.1,9,2023,Saturday,Mid Spend,5,Returning User
8000,613,347,2023-03-30,1368.88,User_613,Chennai,Regular,Restaurant_347,Chinese,4.8,3,2023,Thursday,Premium Spend,3,Returning User
8001,2179,374,2023-08-18,664.81,User_2179,Pune,Regular,Restaurant_374,Mexican,3.6,8,2023,Friday,High Spend,3,Returning User
8002,1274,309,2023-02-03,288.96,User_1274,Chennai,Gold,Restaurant_309,Indian,4.5,2,2023,Friday,Mid Spend,7,Loyal User
8003,1334,383,2023-10-25,1005.67,User_1334,Bangalore,Gold,Restaurant_383,Indian,3.1,10,2023,Wednesday,Premium Spend,2,New User
8004,2743,86,2023-06-15,485.99,User_2743,Hyderabad,Regular,Restaurant_86,Indian,4.2,6,2023,Thursday,Mid Spend,6,Loyal User
8005,2145,11,2023-11-02,132.18,User_2145,Chennai,Regular,Restaurant_11,Chinese,4.9,11,2023,Thursday,Low Spend,3,Returning User
8006,2221,340,2023-05-07,1338.17,User_2221,Bangalore,Gold,Restaurant_340,Chinese,4.9,5,2023,Sunday,Premium Spend,3,Returning User
8007,1069,373,2023-03-21,359.19,User_1069,Chennai,Regular,Restaurant_373,Indian,3.6,3,2023,Tuesday,Mid Spend,8,Loyal User
8008,459,387,2023-05-16,1201.14,User_459,Hyderabad,Regular,Restaurant_387,Mexican,3.8,5,2023,Tuesday,Premium Spend,3,Returning User
8009,104,192,2023-10-15,1036.06,User_104,Hyderabad,Gold,Restaurant_192,Italian,4.3,10,2023,Sunday,Premium Spend,2,New User
8010,1430,22,2023-10-13,207.9,User_1430,Hyderabad,Regular,Restaurant_22,Chinese,5.0,10,2023,Friday,Mid Spend,8,Loyal User
8011,2195,314,2023-05-31,511.6,User_2195,Bangalore,Regular,Restaurant_314,Indian,4.1,5,2023,Wednesday,High Spend,5,Returning User
8012,459,55,2023-09-15,837.94,User_459,Hyderabad,Regular,Restaurant_55,Indian,3.5,9,2023,Friday,High Spend,3,Returning User
8013,2084,215,2023-11-18,960.02,User_2084,Chennai,Gold,Restaurant_215,Mexican,4.4,11,2023,Saturday,High Spend,3,Returning User
8014,1870,115,2023-08-10,540.9,User_1870,Bangalore,Regular,Restaurant_115,Chinese,3.3,8,2023,Thursday,High Spend,3,Returning User
8015,636,16,2023-07-11,1215.21,User_636,Chennai,Regular,Restaurant_16,Indian,4.6,7,2023,Tuesday,Premium Spend,9,Loyal User
8016,293,190,2023-12-31,310.6,User_293,Bangalore,Gold,Restaurant_190,Chinese,3.1,12,2023,Sunday,Mid Spend,4,Returning User
8017,2297,147,2023-10-12,114.45,User_2297,Bangalore,Gold,Restaurant_147,Italian,3.2,10,2023,Thursday,Low Spend,6,Loyal User
8018,1746,318,2023-05-30,419.56,User_1746,Hyderabad,Gold,Restaurant_318,Indian,3.7,5,2023,Tuesday,Mid Spend,2,New User
8019,2977,416,2023-03-26,1335.99,User_2977,Chennai,Gold,Restaurant_416,Chinese,4.6,3,2023,Sunday,Premium Spend,4,Returning User
8020,1616,111,2023-01-28,1212.37,User_1616,Hyderabad,Gold,Restaurant_111,Mexican,4.2,1,2023,Saturday,Premium Spend,5,Returning User
8021,2954,186,2023-03-29,1066.08,User_2954,Chennai,Gold,Restaurant_186,Indian,4.3,3,2023,Wednesday,Premium Spend,6,Loyal User
8022,1086,366,2023-09-23,786.44,User_1086,Bangalore,Gold,Restaurant_366,Indian,4.5,9,2023,Saturday,High Spend,6,Loyal User
8023,558,82,2023-09-27,165.45,User_558,Hyderabad,Regular,Restaurant_82,Chinese,3.3,9,2023,Wednesday,Low Spend,4,Returning User
8024,2215,353,2023-06-21,618.75,User_2215,Pune,Gold,Restaurant_353,Indian,4.8,6,2023,Wednesday,High Spend,4,Returning User
8025,2911,373,2023-09-03,1378.97,User_2911,Pune,Regular,Restaurant_373,Indian,3.6,9,2023,Sunday,Premium Spend,4,Returning User
8026,2856,96,2023-12-19,788.67,User_2856,Hyderabad,Regular,Restaurant_96,Mexican,4.4,12,2023,Tuesday,High Spend,7,Loyal User
